ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,tcp.flags.syn,tcp.flags.ack,tcp.flags.reset,tcp.len,frame.len,frame.time,frame.time_relative,frame.protocols,frame.number,_ws.col.info,tcp.analysis.flags,tcp.analysis.retransmission,udp.length,http.request.method,http.request.uri,http.authbasic,http.user_agent,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.stream,tcp.urgent_pointer,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,udp.port,frame.time_delta,tcp.time_relative,tcp.time_delta
"192.168.1.7","192.168.1.16","43024","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:39:42.555371868 Turquie","192.298883420","sll:ethertype:ip:tcp","1169","43024 → 21 [ACK] Seq=88 Ack=190 Win=32128 Len=0 TSval=1729705713 TSecr=1331167",,,,,,,,"52","True","False",,,,"64","6","32128","190","88","29","0","0.043193430",,,,"0.043193430","9.349977989","0.043193430"
"192.168.1.7","192.168.1.16","43024","21","0x0018","False","True","False","15","83","Apr  1, 2024 00:39:42.612789523 Turquie","192.356301075","sll:ethertype:ip:tcp:ftp","1170","Request: USER msfadmin",,,,,,,,"67","True","False",,,,"64","6","32128","190","88","29","0",,,,,"0.057417655","9.407395644","0.057417655"
"192.168.1.7","192.168.1.16","43024","21","0x0011","False","True","False","0","68","Apr  1, 2024 00:39:42.612828526 Turquie","192.356340078","sll:ethertype:ip:tcp","1171","43024 → 21 [FIN, ACK] Seq=103 Ack=190 Win=32128 Len=0 TSval=1729705771 TSecr=1331167",,,,,,,,"52","True","False",,,,"64","6","32128","190","103","29","0",,,,,"0.000039003","9.407434647","0.000039003"
"192.168.1.16","192.168.1.7","21","43024","0x0004","False","False","True","0","62","Apr  1, 2024 00:39:42.613051173 Turquie","192.356562725","sll:ethertype:ip:tcp","1172","21 → 43024 [RST] Seq=190 Win=0 Len=0",,,,,,,,"40","True","False",,,,"64","6","0","0","190","29","0",,,,,"0.000222647","9.407657294","0.000222647"
"192.168.1.16","192.168.1.7","21","43024","0x0004","False","False","True","0","62","Apr  1, 2024 00:39:42.613051323 Turquie","192.356562875","sll:ethertype:ip:tcp","1173","21 → 43024 [RST] Seq=190 Win=0 Len=0",,,,,,,,"40","True","False",,,,"64","6","0","0","190","29","0",,,,,"0.000000150","9.407657444","0.000000150"
"192.168.1.7","192.168.1.16","46248","21","0x0002","True","False","False","0","76","Apr  1, 2024 00:39:42.613148814 Turquie","192.356660366","sll:ethertype:ip:tcp","1174","46248 → 21 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=1729705771 TSecr=0 WS=128",,,,,,,,"60","True","False",,,,"64","6","32120","0","0","33","0",,,,,"0.000097491","0.000000000","0.000000000"
"192.168.1.16","192.168.1.7","21","46248","0x0012","True","True","False","0","76","Apr  1, 2024 00:39:42.613537967 Turquie","192.357049519","sll:ethertype:ip:tcp","1175","21 → 46248 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM TSval=1331177 TSecr=1729705771 WS=128",,,,,,,,"60","True","False",,,,"64","6","5792","1","0","33","0","0.000389153",,,,"0.000389153","0.000389153","0.000389153"
"192.168.1.7","192.168.1.16","46248","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:39:42.613555212 Turquie","192.357066764","sll:ethertype:ip:tcp","1176","46248 → 21 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=1729705772 TSecr=1331177",,,,,,,,"52","True","False",,,,"64","6","32128","1","1","33","0","0.000017245",,,,"0.000017245","0.000406398","0.000017245"
"192.168.1.16","192.168.1.7","21","46248","0x0018","False","True","False","20","88","Apr  1, 2024 00:39:42.615923623 Turquie","192.359435175","sll:ethertype:ip:tcp:ftp","1177","Response: 220 (vsFTPd 2.3.4)",,,,,,,,"72","True","False",,,,"64","6","5888","1","1","33","0",,,,,"0.002368411","0.002774809","0.002368411"
"192.168.1.7","192.168.1.16","46248","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:39:42.615952411 Turquie","192.359463963","sll:ethertype:ip:tcp","1178","46248 → 21 [ACK] Seq=1 Ack=21 Win=32128 Len=0 TSval=1729705774 TSecr=1331177",,,,,,,,"52","True","False",,,,"64","6","32128","21","1","33","0","0.000028788",,,,"0.000028788","0.002803597","0.000028788"
"192.168.1.7","192.168.1.16","46234","21","0x0018","False","True","False","15","83","Apr  1, 2024 00:39:42.675973517 Turquie","192.419485069","sll:ethertype:ip:tcp:ftp","1179","Request: USER msfadmin",,,,,,,,"67","True","False",,,,"64","6","32128","21","1","32","0",,,,,"0.060021106","0.351902114","0.349868793"
"192.168.1.16","192.168.1.7","21","46234","0x0010","False","True","False","0","68","Apr  1, 2024 00:39:42.676239240 Turquie","192.419750792","sll:ethertype:ip:tcp","1180","21 → 46234 [ACK] Seq=21 Ack=16 Win=5888 Len=0 TSval=1331183 TSecr=1729705834",,,,,,,,"52","True","False",,,,"64","6","5888","16","21","32","0","0.000265723",,,,"0.000265723","0.352167837","0.000265723"
"192.168.1.16","192.168.1.7","21","46234","0x0018","False","True","False","34","102","Apr  1, 2024 00:39:42.676418166 Turquie","192.419929718","sll:ethertype:ip:tcp:ftp","1181","Response: 331 Please specify the password.",,,,,,,,"86","True","False",,,,"64","6","5888","16","21","32","0",,,,,"0.000178926","0.352346763","0.000178926"
"192.168.1.7","192.168.1.16","46234","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:39:42.676431266 Turquie","192.419942818","sll:ethertype:ip:tcp","1182","46234 → 21 [ACK] Seq=16 Ack=55 Win=32128 Len=0 TSval=1729705834 TSecr=1331183",,,,,,,,"52","True","False",,,,"64","6","32128","55","16","32","0","0.000013100",,,,"0.000013100","0.352359863","0.000013100"
"192.168.1.7","192.168.1.16","46234","21","0x0018","False","True","False","14","82","Apr  1, 2024 00:39:42.777068751 Turquie","192.520580303","sll:ethertype:ip:tcp:ftp","1183","Request: PASS daniela",,,,,,,,"66","True","False",,,,"64","6","32128","55","16","32","0",,,,,"0.100637485","0.452997348","0.100637485"
"192.168.1.16","192.168.1.7","21","46234","0x0010","False","True","False","0","68","Apr  1, 2024 00:39:42.810746671 Turquie","192.554258223","sll:ethertype:ip:tcp","1184","21 → 46234 [ACK] Seq=55 Ack=30 Win=5888 Len=0 TSval=1331197 TSecr=1729705935",,,,,,,,"52","True","False",,,,"64","6","5888","30","55","32","0","0.033677920",,,,"0.033677920","0.486675268","0.033677920"
"192.168.1.7","192.168.1.16","46248","21","0x0018","False","True","False","15","83","Apr  1, 2024 00:39:42.964761993 Turquie","192.708273545","sll:ethertype:ip:tcp:ftp","1185","Request: USER msfadmin",,,,,,,,"67","True","False",,,,"64","6","32128","21","1","33","0",,,,,"0.154015322","0.351613179","0.348809582"
"192.168.1.16","192.168.1.7","21","46248","0x0010","False","True","False","0","68","Apr  1, 2024 00:39:42.965041300 Turquie","192.708552852","sll:ethertype:ip:tcp","1186","21 → 46248 [ACK] Seq=21 Ack=16 Win=5888 Len=0 TSval=1331212 TSecr=1729706123",,,,,,,,"52","True","False",,,,"64","6","5888","16","21","33","0","0.000279307",,,,"0.000279307","0.351892486","0.000279307"
"192.168.1.16","192.168.1.7","21","46248","0x0018","False","True","False","34","102","Apr  1, 2024 00:39:42.965142544 Turquie","192.708654096","sll:ethertype:ip:tcp:ftp","1187","Response: 331 Please specify the password.",,,,,,,,"86","True","False",,,,"64","6","5888","16","21","33","0",,,,,"0.000101244","0.351993730","0.000101244"
"192.168.1.7","192.168.1.16","46248","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:39:42.965157451 Turquie","192.708669003","sll:ethertype:ip:tcp","1188","46248 → 21 [ACK] Seq=16 Ack=55 Win=32128 Len=0 TSval=1729706123 TSecr=1331212",,,,,,,,"52","True","False",,,,"64","6","32128","55","16","33","0","0.000014907",,,,"0.000014907","0.352008637","0.000014907"
"192.168.1.7","192.168.1.16","46248","21","0x0018","False","True","False","13","81","Apr  1, 2024 00:39:43.066210494 Turquie","192.809722046","sll:ethertype:ip:tcp:ftp","1189","Request: PASS lauren",,,,,,,,"65","True","False",,,,"64","6","32128","55","16","33","0",,,,,"0.101053043","0.453061680","0.101053043"
"192.168.1.16","192.168.1.7","21","46248","0x0010","False","True","False","0","68","Apr  1, 2024 00:39:43.101196326 Turquie","192.844707878","sll:ethertype:ip:tcp","1190","21 → 46248 [ACK] Seq=55 Ack=29 Win=5888 Len=0 TSval=1331226 TSecr=1729706224",,,,,,,,"52","True","False",,,,"64","6","5888","29","55","33","0","0.034985832",,,,"0.034985832","0.488047512","0.034985832"
,,,,,,,,,"80","Apr  1, 2024 00:39:44.300088248 Turquie","194.043599800","sll:ethertype:ipv6:icmpv6","1191","Router Advertisement from 34:e8:94:18:b3:a6",,,,,,,,,,,,,,,,,,,,,,,,,"1.198891922",,
"192.168.1.16","192.168.1.7","21","43026","0x0018","False","True","False","22","90","Apr  1, 2024 00:39:44.451558844 Turquie","194.195070396","sll:ethertype:ip:tcp:ftp","1192","Response: 530 Login incorrect.",,,,,,,,"74","True","False",,,,"64","6","5888","88","167","30","0",,,,,"0.151470596","10.047377775","2.990882833"
"192.168.1.7","192.168.1.16","43026","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:39:44.451590992 Turquie","194.195102544","sll:ethertype:ip:tcp","1193","43026 → 21 [ACK] Seq=88 Ack=189 Win=32128 Len=0 TSval=1729707610 TSecr=1331361",,,,,,,,"52","True","False",,,,"64","6","32128","189","88","30","0","0.000032148",,,,"0.000032148","10.047409923","0.000032148"
"192.168.1.16","192.168.1.7","21","43026","0x0011","False","True","False","0","68","Apr  1, 2024 00:39:44.451962308 Turquie","194.195473860","sll:ethertype:ip:tcp","1194","21 → 43026 [FIN, ACK] Seq=189 Ack=88 Win=5888 Len=0 TSval=1331361 TSecr=1729707610",,,,,,,,"52","True","False",,,,"64","6","5888","88","189","30","0",,,,,"0.000371316","10.047781239","0.000371316"
"192.168.1.16","192.168.1.7","21","43038","0x0018","False","True","False","22","90","Apr  1, 2024 00:39:44.471482445 Turquie","194.214993997","sll:ethertype:ip:tcp:ftp","1195","Response: 530 Login incorrect.",,,,,,,,"74","True","False",,,,"64","6","5888","85","167","31","0",,,,,"0.019520137","10.055946934","2.990095800"
"192.168.1.7","192.168.1.16","43038","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:39:44.471511224 Turquie","194.215022776","sll:ethertype:ip:tcp","1196","43038 → 21 [ACK] Seq=85 Ack=189 Win=32128 Len=0 TSval=1729707629 TSecr=1331363",,,,,,,,"52","True","False",,,,"64","6","32128","189","85","31","0","0.000028779",,,,"0.000028779","10.055975713","0.000028779"
"192.168.1.16","192.168.1.7","21","43038","0x0011","False","True","False","0","68","Apr  1, 2024 00:39:44.471716095 Turquie","194.215227647","sll:ethertype:ip:tcp","1197","21 → 43038 [FIN, ACK] Seq=189 Ack=85 Win=5888 Len=0 TSval=1331363 TSecr=1729704603",,,,,,,,"52","True","False",,,,"64","6","5888","85","189","31","0",,,,,"0.000204871","10.056180584","0.000204871"
"192.168.1.7","192.168.1.16","43026","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:39:44.495213120 Turquie","194.238724672","sll:ethertype:ip:tcp","1198","43026 → 21 [ACK] Seq=88 Ack=190 Win=32128 Len=0 TSval=1729707653 TSecr=1331361",,,,,,,,"52","True","False",,,,"64","6","32128","190","88","30","0","0.043250812",,,,"0.023497025","10.091032051","0.043250812"
"192.168.1.7","192.168.1.16","43038","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:39:44.515331747 Turquie","194.258843299","sll:ethertype:ip:tcp","1199","43038 → 21 [ACK] Seq=85 Ack=190 Win=32128 Len=0 TSval=1729707673 TSecr=1331363",,,,,,,,"52","True","False",,,,"64","6","32128","190","85","31","0","0.043615652",,,,"0.020118627","10.099796236","0.043615652"
"192.168.1.7","192.168.1.16","43026","21","0x0018","False","True","False","15","83","Apr  1, 2024 00:39:44.553056279 Turquie","194.296567831","sll:ethertype:ip:tcp:ftp","1200","Request: USER msfadmin",,,,,,,,"67","True","False",,,,"64","6","32128","190","88","30","0",,,,,"0.037724532","10.148875210","0.057843159"
"192.168.1.7","192.168.1.16","43026","21","0x0011","False","True","False","0","68","Apr  1, 2024 00:39:44.553096150 Turquie","194.296607702","sll:ethertype:ip:tcp","1201","43026 → 21 [FIN, ACK] Seq=103 Ack=190 Win=32128 Len=0 TSval=1729707711 TSecr=1331361",,,,,,,,"52","True","False",,,,"64","6","32128","190","103","30","0",,,,,"0.000039871","10.148915081","0.000039871"
"192.168.1.16","192.168.1.7","21","43026","0x0004","False","False","True","0","62","Apr  1, 2024 00:39:44.553334465 Turquie","194.296846017","sll:ethertype:ip:tcp","1202","21 → 43026 [RST] Seq=190 Win=0 Len=0",,,,,,,,"40","True","False",,,,"64","6","0","0","190","30","0",,,,,"0.000238315","10.149153396","0.000238315"
"192.168.1.16","192.168.1.7","21","43026","0x0004","False","False","True","0","62","Apr  1, 2024 00:39:44.553334681 Turquie","194.296846233","sll:ethertype:ip:tcp","1203","21 → 43026 [RST] Seq=190 Win=0 Len=0",,,,,,,,"40","True","False",,,,"64","6","0","0","190","30","0",,,,,"0.000000216","10.149153612","0.000000216"
"192.168.1.7","192.168.1.16","46260","21","0x0002","True","False","False","0","76","Apr  1, 2024 00:39:44.553474424 Turquie","194.296985976","sll:ethertype:ip:tcp","1204","46260 → 21 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=1729707711 TSecr=0 WS=128",,,,,,,,"60","True","False",,,,"64","6","32120","0","0","34","0",,,,,"0.000139743","0.000000000","0.000000000"
"192.168.1.16","192.168.1.7","21","46260","0x0012","True","True","False","0","76","Apr  1, 2024 00:39:44.553833917 Turquie","194.297345469","sll:ethertype:ip:tcp","1205","21 → 46260 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM TSval=1331371 TSecr=1729707711 WS=128",,,,,,,,"60","True","False",,,,"64","6","5792","1","0","34","0","0.000359493",,,,"0.000359493","0.000359493","0.000359493"
"192.168.1.7","192.168.1.16","46260","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:39:44.553844958 Turquie","194.297356510","sll:ethertype:ip:tcp","1206","46260 → 21 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=1729707712 TSecr=1331371",,,,,,,,"52","True","False",,,,"64","6","32128","1","1","34","0","0.000011041",,,,"0.000011041","0.000370534","0.000011041"
"192.168.1.16","192.168.1.7","21","46260","0x0018","False","True","False","20","88","Apr  1, 2024 00:39:44.556027918 Turquie","194.299539470","sll:ethertype:ip:tcp:ftp","1207","Response: 220 (vsFTPd 2.3.4)",,,,,,,,"72","True","False",,,,"64","6","5888","1","1","34","0",,,,,"0.002182960","0.002553494","0.002182960"
"192.168.1.7","192.168.1.16","46260","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:39:44.556047655 Turquie","194.299559207","sll:ethertype:ip:tcp","1208","46260 → 21 [ACK] Seq=1 Ack=21 Win=32128 Len=0 TSval=1729707714 TSecr=1331371",,,,,,,,"52","True","False",,,,"64","6","32128","21","1","34","0","0.000019737",,,,"0.000019737","0.002573231","0.000019737"
"192.168.1.7","192.168.1.16","43038","21","0x0018","False","True","False","15","83","Apr  1, 2024 00:39:44.572402213 Turquie","194.315913765","sll:ethertype:ip:tcp:ftp","1209","Request: USER msfadmin",,,,,,,,"67","True","False",,,,"64","6","32128","190","85","31","0",,,,,"0.016354558","10.156866702","0.057070466"
"192.168.1.7","192.168.1.16","43038","21","0x0011","False","True","False","0","68","Apr  1, 2024 00:39:44.572440926 Turquie","194.315952478","sll:ethertype:ip:tcp","1210","43038 → 21 [FIN, ACK] Seq=100 Ack=190 Win=32128 Len=0 TSval=1729707730 TSecr=1331363",,,,,,,,"52","True","False",,,,"64","6","32128","190","100","31","0",,,,,"0.000038713","10.156905415","0.000038713"
"192.168.1.16","192.168.1.7","21","43038","0x0004","False","False","True","0","62","Apr  1, 2024 00:39:44.572643409 Turquie","194.316154961","sll:ethertype:ip:tcp","1211","21 → 43038 [RST] Seq=190 Win=0 Len=0",,,,,,,,"40","True","False",,,,"64","6","0","0","190","31","0",,,,,"0.000202483","10.157107898","0.000202483"
"192.168.1.16","192.168.1.7","21","43038","0x0004","False","False","True","0","62","Apr  1, 2024 00:39:44.572643570 Turquie","194.316155122","sll:ethertype:ip:tcp","1212","21 → 43038 [RST] Seq=190 Win=0 Len=0",,,,,,,,"40","True","False",,,,"64","6","0","0","190","31","0",,,,,"0.000000161","10.157108059","0.000000161"
"192.168.1.7","192.168.1.16","46276","21","0x0002","True","False","False","0","76","Apr  1, 2024 00:39:44.572677705 Turquie","194.316189257","sll:ethertype:ip:tcp","1213","46276 → 21 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=1729707731 TSecr=0 WS=128",,,,,,,,"60","True","False",,,,"64","6","32120","0","0","35","0",,,,,"0.000034135","0.000000000","0.000000000"
"192.168.1.16","192.168.1.7","21","46276","0x0012","True","True","False","0","76","Apr  1, 2024 00:39:44.572843680 Turquie","194.316355232","sll:ethertype:ip:tcp","1214","21 → 46276 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM TSval=1331373 TSecr=1729707731 WS=128",,,,,,,,"60","True","False",,,,"64","6","5792","1","0","35","0","0.000165975",,,,"0.000165975","0.000165975","0.000165975"
"192.168.1.7","192.168.1.16","46276","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:39:44.572858554 Turquie","194.316370106","sll:ethertype:ip:tcp","1215","46276 → 21 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=1729707731 TSecr=1331373",,,,,,,,"52","True","False",,,,"64","6","32128","1","1","35","0","0.000014874",,,,"0.000014874","0.000180849","0.000014874"
"192.168.1.16","192.168.1.7","21","46276","0x0018","False","True","False","20","88","Apr  1, 2024 00:39:44.574948510 Turquie","194.318460062","sll:ethertype:ip:tcp:ftp","1216","Response: 220 (vsFTPd 2.3.4)",,,,,,,,"72","True","False",,,,"64","6","5888","1","1","35","0",,,,,"0.002089956","0.002270805","0.002089956"
"192.168.1.7","192.168.1.16","46276","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:39:44.574963814 Turquie","194.318475366","sll:ethertype:ip:tcp","1217","46276 → 21 [ACK] Seq=1 Ack=21 Win=32128 Len=0 TSval=1729707733 TSecr=1331373",,,,,,,,"52","True","False",,,,"64","6","32128","21","1","35","0","0.000015304",,,,"0.000015304","0.002286109","0.000015304"
"192.168.1.7","192.168.1.16","46260","21","0x0018","False","True","False","15","83","Apr  1, 2024 00:39:44.905722900 Turquie","194.649234452","sll:ethertype:ip:tcp:ftp","1218","Request: USER msfadmin",,,,,,,,"67","True","False",,,,"64","6","32128","21","1","34","0",,,,,"0.330759086","0.352248476","0.349675245"
"192.168.1.16","192.168.1.7","21","46260","0x0010","False","True","False","0","68","Apr  1, 2024 00:39:44.906016840 Turquie","194.649528392","sll:ethertype:ip:tcp","1219","21 → 46260 [ACK] Seq=21 Ack=16 Win=5888 Len=0 TSval=1331406 TSecr=1729708064",,,,,,,,"52","True","False",,,,"64","6","5888","16","21","34","0","0.000293940",,,,"0.000293940","0.352542416","0.000293940"
"192.168.1.16","192.168.1.7","21","46260","0x0018","False","True","False","34","102","Apr  1, 2024 00:39:44.906144039 Turquie","194.649655591","sll:ethertype:ip:tcp:ftp","1220","Response: 331 Please specify the password.",,,,,,,,"86","True","False",,,,"64","6","5888","16","21","34","0",,,,,"0.000127199","0.352669615","0.000127199"
"192.168.1.7","192.168.1.16","46260","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:39:44.906156578 Turquie","194.649668130","sll:ethertype:ip:tcp","1221","46260 → 21 [ACK] Seq=16 Ack=55 Win=32128 Len=0 TSval=1729708064 TSecr=1331406",,,,,,,,"52","True","False",,,,"64","6","32128","55","16","34","0","0.000012539",,,,"0.000012539","0.352682154","0.000012539"
"192.168.1.7","192.168.1.16","46276","21","0x0018","False","True","False","15","83","Apr  1, 2024 00:39:44.923837775 Turquie","194.667349327","sll:ethertype:ip:tcp:ftp","1222","Request: USER msfadmin",,,,,,,,"67","True","False",,,,"64","6","32128","21","1","35","0",,,,,"0.017681197","0.351160070","0.348873961"
